canonical_id,domain,csv_path,docx_path,csv_source,docx_source,csv_size,docx_size,verdict,sentencing_range_low,sentencing_range_high,sentencing_classification,sentencing_confidence,citations_count,domain_unified
עפ_3162-17,appeals,,docx/עפ_3162-17.docx,,new_try_unified_appeals,,60125.0,,,,,,,
עפ_105-17,appeals,,docx/עפ_105-17.docx,,new_try_unified_appeals,,60015.0,,,,,,,
עפ_662-20,appeals,,docx/עפ_662-20.docx,,new_try_unified_appeals,,59954.0,,,,,,,
עפ_34-21,appeals,,docx/עפ_34-21.docx,,new_try_unified_appeals,,59849.0,,,,,,,
עפ_4824-19,appeals,,docx/עפ_4824-19.docx,,new_try_unified_appeals,,59829.0,,,,,,,
עפ_1935-20,appeals,,docx/עפ_1935-20.docx,,new_try_unified_appeals,,59683.0,,,,,,,
עפ_103-88,appeals,,docx/עפ_103-88.docx,,new_try_unified_appeals,,59410.0,,,,,,,
עפ_1730-17,appeals,,docx/עפ_1730-17.docx,,new_try_unified_appeals,,59375.0,,,,,,,
עפ_6123-23,appeals,,docx/עפ_6123-23.docx,,new_try_unified_appeals,,59265.0,,,,,,,
עפ_8577-22,appeals,,docx/עפ_8577-22.docx,,new_try_unified_appeals,,59254.0,,,,,,,
עפ_8378-22,appeals,,docx/עפ_8378-22.docx,,new_try_unified_appeals,,59199.0,,,,,,,
עפ_1682-21,appeals,,docx/עפ_1682-21.docx,,new_try_unified_appeals,,59175.0,,,,,,,
עפ_6731-23,appeals,,docx/עפ_6731-23.docx,,new_try_unified_appeals,,59094.0,,,,,,,
עפ_798-22,appeals,,docx/עפ_798-22.docx,,new_try_unified_appeals,,59086.0,,,,,,,
עפ_1987-17,appeals,,docx/עפ_1987-17.docx,,new_try_unified_appeals,,58947.0,,,,,,,
עפ_990-21,appeals,,docx/עפ_990-21.docx,,new_try_unified_appeals,,58912.0,,,,,,,
עפ_921-17,appeals,,docx/עפ_921-17.docx,,new_try_unified_appeals,,58808.0,,,,,,,
עפ_3168-19,appeals,,docx/עפ_3168-19.docx,,new_try_unified_appeals,,58720.0,,,,,,,
עפ_2092-21,appeals,,docx/עפ_2092-21.docx,,new_try_unified_appeals,,58621.0,,,,,,,
עפ_6958-18,appeals,,docx/עפ_6958-18.docx,,new_try_unified_appeals,,58482.0,,,,,,,
עפ_8421-12,appeals,,docx/עפ_8421-12.docx,,new_try_unified_appeals,,58451.0,,,,,,,
עפ_2647-21,appeals,,docx/עפ_2647-21.docx,,new_try_unified_appeals,,58363.0,,,,,,,
תפ_29984-08-16,appeals,,docx/תפ_29984-08-16.docx,,new_try_unified_appeals,,58331.0,ME-16-08-29984-245,120.0,180.0,POSITIVE,גבוהה,22.0,weapon
עפ_9882-17,appeals,,docx/עפ_9882-17.docx,,new_try_unified_appeals,,58313.0,,,,,,,
עפ_9285-20,appeals,,docx/עפ_9285-20.docx,,new_try_unified_appeals,,58163.0,,,,,,,
עפ_830-23,appeals,,docx/עפ_830-23.docx,,new_try_unified_appeals,,58071.0,,,,,,,
עפ_5536-18,appeals,,docx/עפ_5536-18.docx,,new_try_unified_appeals,,58009.0,,,,,,,
עפ_4791-20,appeals,,docx/עפ_4791-20.docx,,new_try_unified_appeals,,57980.0,,,,,,,
עפ_678-19,appeals,,docx/עפ_678-19.docx,,new_try_unified_appeals,,57941.0,,,,,,,
עפ_5285-20,appeals,,docx/עפ_5285-20.docx,,new_try_unified_appeals,,57779.0,,,,,,,
עפ_853-19,appeals,,docx/עפ_853-19.docx,,new_try_unified_appeals,,57501.0,,,,,,,
עפ_4511-20,appeals,,docx/עפ_4511-20.docx,,new_try_unified_appeals,,57497.0,,,,,,,
עפ_5750-16,appeals,,docx/עפ_5750-16.docx,,new_try_unified_appeals,,57366.0,,,,,,,
עפ_8861-22,appeals,,docx/עפ_8861-22.docx,,new_try_unified_appeals,,57332.0,,,,,,,
עפ_8721-15,appeals,,docx/עפ_8721-15.docx,,new_try_unified_appeals,,57218.0,,,,,,,
עפ_566-18,appeals,,docx/עפ_566-18.docx,,new_try_unified_appeals,,57210.0,,,,,,,
עפ_4594-18,appeals,,docx/עפ_4594-18.docx,,new_try_unified_appeals,,57010.0,,,,,,,
עפ_3105-23,appeals,,docx/עפ_3105-23.docx,,new_try_unified_appeals,,56986.0,,,,,,,
עפ_3082-22,appeals,,docx/עפ_3082-22.docx,,new_try_unified_appeals,,56934.0,,,,,,,
עפ_7201-23,appeals,,docx/עפ_7201-23.docx,,new_try_unified_appeals,,56916.0,,,,,,,
עפ_7694-14,appeals,,docx/עפ_7694-14.docx,,new_try_unified_appeals,,56808.0,,,,,,,
עפ_954-17,appeals,,docx/עפ_954-17.docx,,new_try_unified_appeals,,56786.0,,,,,,,
עפ_6003-19,appeals,,docx/עפ_6003-19.docx,,new_try_unified_appeals,,56739.0,,,,,,,
עפ_2490-18,appeals,,docx/עפ_2490-18.docx,,new_try_unified_appeals,,56694.0,,,,,,,
עפ_4743-22,appeals,,docx/עפ_4743-22.docx,,new_try_unified_appeals,,56663.0,,,,,,,
עפ_3055-18,appeals,,docx/עפ_3055-18.docx,,new_try_unified_appeals,,56577.0,,,,,,,
עפ_8263-18,appeals,,docx/עפ_8263-18.docx,,new_try_unified_appeals,,56570.0,,,,,,,
עפ_241-17,appeals,,docx/עפ_241-17.docx,,new_try_unified_appeals,,56420.0,,,,,,,
עפ_240-16,appeals,,docx/עפ_240-16.docx,,new_try_unified_appeals,,56373.0,,,,,,,
עפ_1312-21,appeals,,docx/עפ_1312-21.docx,,new_try_unified_appeals,,56319.0,,,,,,,
עפ_3879-21,appeals,,docx/עפ_3879-21.docx,,new_try_unified_appeals,,56280.0,,,,,,,
עפ_8140-19,appeals,,docx/עפ_8140-19.docx,,new_try_unified_appeals,,56166.0,,,,,,,
עפ_1127-13,appeals,,docx/עפ_1127-13.docx,,new_try_unified_appeals,,56089.0,,,,,,,
עפ_394-20,appeals,,docx/עפ_394-20.docx,,new_try_unified_appeals,,56084.0,,,,,,,
עפ_1697-20,appeals,,docx/עפ_1697-20.docx,,new_try_unified_appeals,,56000.0,,,,,,,
עפ_3677-21,appeals,,docx/עפ_3677-21.docx,,new_try_unified_appeals,,55973.0,,,,,,,
עפ_445-17,appeals,,docx/עפ_445-17.docx,,new_try_unified_appeals,,55919.0,,,,,,,
עפ_2067-23,appeals,,docx/עפ_2067-23.docx,,new_try_unified_appeals,,55913.0,,,,,,,
עפ_1427-23,appeals,,docx/עפ_1427-23.docx,,new_try_unified_appeals,,55793.0,,,,,,,
עפ_3541-17,appeals,,docx/עפ_3541-17.docx,,new_try_unified_appeals,,55784.0,,,,,,,
עפ_325-21,appeals,,docx/עפ_325-21.docx,,new_try_unified_appeals,,55659.0,,,,,,,
עפ_5768-10,appeals,,docx/עפ_5768-10.docx,,new_try_unified_appeals,,55410.0,,,,,,,
עפ_2632-16,appeals,,docx/עפ_2632-16.docx,,new_try_unified_appeals,,55205.0,,,,,,,
עפ_8114-22,appeals,,docx/עפ_8114-22.docx,,new_try_unified_appeals,,55114.0,,,,,,,
עפ_4018-20,appeals,,docx/עפ_4018-20.docx,,new_try_unified_appeals,,55098.0,,,,,,,
עפ_8718-20,appeals,,docx/עפ_8718-20.docx,,new_try_unified_appeals,,55068.0,,,,,,,
עפ_9057-16,appeals,,docx/עפ_9057-16.docx,,new_try_unified_appeals,,54957.0,,,,,,,
עפ_5633-22,appeals,,docx/עפ_5633-22.docx,,new_try_unified_appeals,,54907.0,,,,,,,
עפ_2005-20,appeals,,docx/עפ_2005-20.docx,,new_try_unified_appeals,,54887.0,,,,,,,
עפ_780-16,appeals,,docx/עפ_780-16.docx,,new_try_unified_appeals,,54673.0,,,,,,,
עפ_1213-21,appeals,,docx/עפ_1213-21.docx,,new_try_unified_appeals,,54626.0,,,,,,,
עפ_3069-22,appeals,,docx/עפ_3069-22.docx,,new_try_unified_appeals,,54619.0,,,,,,,
עפ_5836-22,appeals,,docx/עפ_5836-22.docx,,new_try_unified_appeals,,54553.0,,,,,,,
עפ_2012-17,appeals,,docx/עפ_2012-17.docx,,new_try_unified_appeals,,54536.0,,,,,,,
עפ_1682-22,appeals,,docx/עפ_1682-22.docx,,new_try_unified_appeals,,54447.0,,,,,,,
עפ_5617-19,appeals,,docx/עפ_5617-19.docx,,new_try_unified_appeals,,54390.0,,,,,,,
עפ_8322-21,appeals,,docx/עפ_8322-21.docx,,new_try_unified_appeals,,54382.0,,,,,,,
עפ_6950-17,appeals,,docx/עפ_6950-17.docx,,new_try_unified_appeals,,54337.0,,,,,,,
עפ_370-14,appeals,,docx/עפ_370-14.docx,,new_try_unified_appeals,,54279.0,,,,,,,
עפ_9821-16,appeals,,docx/עפ_9821-16.docx,,new_try_unified_appeals,,54275.0,,,,,,,
עפ_4976-20,appeals,,docx/עפ_4976-20.docx,,new_try_unified_appeals,,54207.0,,,,,,,
עפ_1938-23,appeals,,docx/עפ_1938-23.docx,,new_try_unified_appeals,,54171.0,,,,,,,
עפ_6814-16,appeals,,docx/עפ_6814-16.docx,,new_try_unified_appeals,,54079.0,,,,,,,
עפ_2403-20,appeals,,docx/עפ_2403-20.docx,,new_try_unified_appeals,,53959.0,,,,,,,
עפ_111-24,appeals,,docx/עפ_111-24.docx,,new_try_unified_appeals,,53600.0,,,,,,,
עפ_4444-16,appeals,,docx/עפ_4444-16.docx,,new_try_unified_appeals,,53561.0,,,,,,,
