query,domain,fold,year,method,err_lo,err_hi
תפ_49087-01-17,drugs,1,2017.0,random_llm,6.5,9.0
תפ_49087-01-17,drugs,1,2017.0,citation_llm,8.0,9.0
תפ_49087-01-17,drugs,1,2017.0,sup_only,4.0,0.0
תפ_49087-01-17,drugs,1,2017.0,sup_llm,4.0,0.0
תפ_49087-01-17,drugs,1,2017.0,llm_best,13.0,21.0
תפ_49087-01-17,drugs,1,2017.0,tfidf_ridge,9.406822634048783,12.49536615504335
תפ_49087-01-17,drugs,1,2017.0,bm25,6.0,4.0
תפ_49087-01-17,drugs,1,2017.0,offense_matched_random,1.0,0.0
תפ_44540-10-20,drugs,1,2020.0,global_median,21.0,42.0
תפ_44540-10-20,drugs,1,2020.0,random_llm,3.0,12.0
תפ_44540-10-20,drugs,1,2020.0,citation_llm,3.0,14.0
תפ_44540-10-20,drugs,1,2020.0,sup_only,0.0,12.0
תפ_44540-10-20,drugs,1,2020.0,sup_llm,6.0,16.0
תפ_44540-10-20,drugs,1,2020.0,llm_best,3.0,9.0
תפ_44540-10-20,drugs,1,2020.0,tfidf_ridge,13.949181889871547,31.96135754642944
תפ_44540-10-20,drugs,1,2020.0,bm25,11.0,22.5
תפ_44540-10-20,drugs,1,2020.0,offense_matched_random,20.0,42.0
תפ_29177-05-21,drugs,1,2021.0,global_median,1.0,0.0
תפ_29177-05-21,drugs,1,2021.0,random_llm,4.0,6.0
תפ_29177-05-21,drugs,1,2021.0,citation_llm,0.0,0.0
תפ_29177-05-21,drugs,1,2021.0,sup_only,0.0,0.0
תפ_29177-05-21,drugs,1,2021.0,sup_llm,0.0,0.0
תפ_29177-05-21,drugs,1,2021.0,llm_best,0.0,0.0
תפ_29177-05-21,drugs,1,2021.0,tfidf_ridge,0.3077072737465194,0.4667088167056761
תפ_29177-05-21,drugs,1,2021.0,bm25,0.5,0.0
תפ_29177-05-21,drugs,1,2021.0,offense_matched_random,1.0,0.0
תפ_33834-02-20,drugs,1,2020.0,global_median,6.0,11.0
תפ_33834-02-20,drugs,1,2020.0,random_llm,5.0,11.0
תפ_33834-02-20,drugs,1,2020.0,sup_only,5.0,12.0
תפ_33834-02-20,drugs,1,2020.0,sup_llm,6.0,13.0
תפ_33834-02-20,drugs,1,2020.0,llm_best,5.0,11.0
תפ_33834-02-20,drugs,1,2020.0,tfidf_ridge,3.2279955008387216,8.32583770246373
תפ_33834-02-20,drugs,1,2020.0,bm25,5.0,13.0
תפ_33834-02-20,drugs,1,2020.0,offense_matched_random,3.0,5.0
תפ_56842-06-15,drugs,1,2015.0,global_median,6.0,15.0
תפ_56842-06-15,drugs,1,2015.0,random_llm,5.0,9.0
תפ_56842-06-15,drugs,1,2015.0,citation_llm,8.5,18.0
תפ_56842-06-15,drugs,1,2015.0,sup_only,5.0,9.0
תפ_56842-06-15,drugs,1,2015.0,sup_llm,5.0,9.0
תפ_56842-06-15,drugs,1,2015.0,llm_best,0.5,3.0
תפ_56842-06-15,drugs,1,2015.0,tfidf_ridge,8.855485688302453,18.99898751994114
תפ_56842-06-15,drugs,1,2015.0,bm25,4.5,11.0
תפ_56842-06-15,drugs,1,2015.0,offense_matched_random,4.0,10.0
תפ_59811-06-20,drugs,1,2020.0,global_median,5.0,0.0
תפ_59811-06-20,drugs,1,2020.0,random_llm,6.0,0.0
תפ_59811-06-20,drugs,1,2020.0,citation_llm,6.5,22.5
תפ_59811-06-20,drugs,1,2020.0,sup_only,2.0,4.0
תפ_59811-06-20,drugs,1,2020.0,sup_llm,2.0,4.0
תפ_59811-06-20,drugs,1,2020.0,llm_best,1.0,7.0
תפ_59811-06-20,drugs,1,2020.0,tfidf_ridge,3.1447558583952286,2.683095749457003
תפ_59811-06-20,drugs,1,2020.0,bm25,6.5,0.0
תפ_59811-06-20,drugs,1,2020.0,offense_matched_random,10.0,10.0
תפ_60869-07-13,drugs,1,2013.0,global_median,3.0,0.0
תפ_60869-07-13,drugs,1,2013.0,random_llm,6.0,12.0
תפ_60869-07-13,drugs,1,2013.0,sup_only,4.0,6.0
תפ_60869-07-13,drugs,1,2013.0,sup_llm,5.0,6.0
תפ_60869-07-13,drugs,1,2013.0,llm_best,3.0,0.0
תפ_60869-07-13,drugs,1,2013.0,tfidf_ridge,9.021152457929293,8.729485029776626
תפ_60869-07-13,drugs,1,2013.0,bm25,3.0,3.0
תפ_60869-07-13,drugs,1,2013.0,offense_matched_random,4.0,0.0
תפ_20940-03-16,drugs,1,2016.0,global_median,9.0,12.0
תפ_20940-03-16,drugs,1,2016.0,random_llm,0.0,2.0
תפ_20940-03-16,drugs,1,2016.0,citation_llm,0.0,4.0
תפ_20940-03-16,drugs,1,2016.0,sup_only,1.0,3.0
תפ_20940-03-16,drugs,1,2016.0,sup_llm,2.0,2.0
תפ_20940-03-16,drugs,1,2016.0,llm_best,4.5,1.5
תפ_20940-03-16,drugs,1,2016.0,tfidf_ridge,13.242130553934482,17.59075663852628
תפ_20940-03-16,drugs,1,2016.0,bm25,4.5,3.0
תפ_20940-03-16,drugs,1,2016.0,offense_matched_random,9.0,7.0
תפ_18336-12-19,drugs,1,2019.0,global_median,7.0,12.0
תפ_18336-12-19,drugs,1,2019.0,random_llm,0.0,0.0
תפ_18336-12-19,drugs,1,2019.0,citation_llm,0.0,2.0
תפ_18336-12-19,drugs,1,2019.0,sup_only,1.5,0.0
תפ_18336-12-19,drugs,1,2019.0,sup_llm,3.5,0.0
תפ_18336-12-19,drugs,1,2019.0,llm_best,3.0,0.0
תפ_18336-12-19,drugs,1,2019.0,tfidf_ridge,8.434368350191265,12.145481077874884
תפ_18336-12-19,drugs,1,2019.0,bm25,3.0,0.0
תפ_18336-12-19,drugs,1,2019.0,offense_matched_random,8.5,11.0
תפ_42333-07-15,drugs,1,2015.0,global_median,1.0,0.0
תפ_42333-07-15,drugs,1,2015.0,random_llm,0.0,0.0
תפ_42333-07-15,drugs,1,2015.0,citation_llm,1.5,0.0
תפ_42333-07-15,drugs,1,2015.0,sup_only,0.5,0.0
תפ_42333-07-15,drugs,1,2015.0,sup_llm,0.5,1.0
תפ_42333-07-15,drugs,1,2015.0,llm_best,2.0,6.0
תפ_42333-07-15,drugs,1,2015.0,tfidf_ridge,3.9173007407859988,7.244391067260963
תפ_42333-07-15,drugs,1,2015.0,bm25,5.0,9.0
תפ_42333-07-15,drugs,1,2015.0,offense_matched_random,8.5,17.0
תפ_34823-01-23,drugs,1,2023.0,global_median,6.0,15.0
תפ_34823-01-23,drugs,1,2023.0,random_llm,3.5,12.0
תפ_34823-01-23,drugs,1,2023.0,citation_llm,7.0,11.0
תפ_34823-01-23,drugs,1,2023.0,sup_only,4.5,9.0
תפ_34823-01-23,drugs,1,2023.0,sup_llm,5.0,9.0
תפ_34823-01-23,drugs,1,2023.0,llm_best,3.0,3.0
תפ_34823-01-23,drugs,1,2023.0,tfidf_ridge,10.842428947558954,20.931062971646266
תפ_34823-01-23,drugs,1,2023.0,bm25,10.0,15.0
תפ_34823-01-23,drugs,1,2023.0,offense_matched_random,5.0,15.0
תפ_44591-05-18,drugs,1,2018.0,global_median,3.0,6.0
תפ_44591-05-18,drugs,1,2018.0,random_llm,1.0,3.0
תפ_44591-05-18,drugs,1,2018.0,citation_llm,1.0,3.0
תפ_44591-05-18,drugs,1,2018.0,sup_only,1.0,4.0
תפ_44591-05-18,drugs,1,2018.0,sup_llm,1.0,5.0
תפ_44591-05-18,drugs,1,2018.0,llm_best,1.5,1.5
תפ_44591-05-18,drugs,1,2018.0,tfidf_ridge,2.2815568778895425,2.0821795133974526
תפ_44591-05-18,drugs,1,2018.0,bm25,1.5,3.5
תפ_44591-05-18,drugs,1,2018.0,offense_matched_random,3.0,3.0
תפ_9620-04-14,drugs,1,2014.0,global_median,8.0,6.0
תפ_9620-04-14,drugs,1,2014.0,random_llm,2.5,6.0
תפ_9620-04-14,drugs,1,2014.0,citation_llm,5.0,0.0
תפ_9620-04-14,drugs,1,2014.0,sup_only,5.0,0.0
תפ_9620-04-14,drugs,1,2014.0,sup_llm,5.0,0.0
תפ_9620-04-14,drugs,1,2014.0,llm_best,5.0,0.0
תפ_9620-04-14,drugs,1,2014.0,tfidf_ridge,5.561615918924232,0.9656694207862841
תפ_9620-04-14,drugs,1,2014.0,bm25,6.0,1.0
תפ_9620-04-14,drugs,1,2014.0,offense_matched_random,5.0,0.0
תפ_43941-10-14,drugs,1,2014.0,global_median,9.0,12.0
תפ_43941-10-14,drugs,1,2014.0,random_llm,6.0,0.0
תפ_43941-10-14,drugs,1,2014.0,citation_llm,6.0,0.0
תפ_43941-10-14,drugs,1,2014.0,sup_only,6.0,6.0
תפ_43941-10-14,drugs,1,2014.0,sup_llm,7.0,6.0
תפ_43941-10-14,drugs,1,2014.0,llm_best,6.0,5.0
תפ_43941-10-14,drugs,1,2014.0,tfidf_ridge,10.478882115024447,12.916873280093021
תפ_43941-10-14,drugs,1,2014.0,bm25,8.0,6.0
תפ_43941-10-14,drugs,1,2014.0,offense_matched_random,9.0,12.0
תפ_27961-04-18,drugs,1,2018.0,global_median,3.0,6.0
תפ_27961-04-18,drugs,1,2018.0,random_llm,10.0,18.0
תפ_27961-04-18,drugs,1,2018.0,citation_llm,8.0,12.0
תפ_27961-04-18,drugs,1,2018.0,sup_only,1.5,0.0
תפ_27961-04-18,drugs,1,2018.0,sup_llm,0.5,0.0
תפ_27961-04-18,drugs,1,2018.0,llm_best,0.0,0.0
תפ_27961-04-18,drugs,1,2018.0,tfidf_ridge,5.800983200418486,9.309499265917307
תפ_27961-04-18,drugs,1,2018.0,bm25,2.5,1.0
תפ_27961-04-18,drugs,1,2018.0,offense_matched_random,2.0,6.0
תפ_48281-08-18,drugs,1,2018.0,global_median,3.0,11.0
תפ_48281-08-18,drugs,1,2018.0,random_llm,0.0,5.0
תפ_48281-08-18,drugs,1,2018.0,citation_llm,3.0,8.0
תפ_48281-08-18,drugs,1,2018.0,sup_only,3.0,11.0
תפ_48281-08-18,drugs,1,2018.0,sup_llm,5.0,17.0
תפ_48281-08-18,drugs,1,2018.0,llm_best,2.0,11.0
תפ_48281-08-18,drugs,1,2018.0,tfidf_ridge,8.792017124812032,19.02566271151369
תפ_48281-08-18,drugs,1,2018.0,bm25,3.0,13.0
תפ_48281-08-18,drugs,1,2018.0,offense_matched_random,1.0,5.0
תפ_13769-09-17,drugs,1,2017.0,global_median,1.0,0.0
תפ_13769-09-17,drugs,1,2017.0,random_llm,4.0,6.0
תפ_13769-09-17,drugs,1,2017.0,citation_llm,2.0,0.0
תפ_13769-09-17,drugs,1,2017.0,sup_only,2.0,0.0
תפ_13769-09-17,drugs,1,2017.0,sup_llm,3.0,3.0
תפ_13769-09-17,drugs,1,2017.0,llm_best,4.5,6.0
תפ_13769-09-17,drugs,1,2017.0,tfidf_ridge,4.5276314970059985,6.607877047419148
תפ_13769-09-17,drugs,1,2017.0,bm25,6.5,15.0
תפ_13769-09-17,drugs,1,2017.0,offense_matched_random,1.5,3.0
תפ_12748-07-20,drugs,1,2020.0,global_median,1.0,6.0
תפ_12748-07-20,drugs,1,2020.0,random_llm,5.0,6.0
תפ_12748-07-20,drugs,1,2020.0,citation_llm,1.0,0.0
תפ_12748-07-20,drugs,1,2020.0,sup_only,3.0,3.0
תפ_12748-07-20,drugs,1,2020.0,sup_llm,2.5,4.5
תפ_12748-07-20,drugs,1,2020.0,llm_best,2.0,0.0
תפ_12748-07-20,drugs,1,2020.0,tfidf_ridge,3.7346854499241893,7.4203515250049
תפ_12748-07-20,drugs,1,2020.0,bm25,1.0,3.0
תפ_12748-07-20,drugs,1,2020.0,offense_matched_random,2.0,1.5
תפ_30558-12-21,drugs,1,2021.0,global_median,0.0,4.0
תפ_30558-12-21,drugs,1,2021.0,random_llm,1.0,2.0
תפ_30558-12-21,drugs,1,2021.0,citation_llm,1.0,2.0
תפ_30558-12-21,drugs,1,2021.0,sup_only,1.0,0.0
תפ_30558-12-21,drugs,1,2021.0,sup_llm,1.0,1.0
תפ_30558-12-21,drugs,1,2021.0,llm_best,0.5,0.0
תפ_30558-12-21,drugs,1,2021.0,tfidf_ridge,0.27868877731069297,0.30439155370985915
תפ_30558-12-21,drugs,1,2021.0,bm25,4.0,8.0
תפ_30558-12-21,drugs,1,2021.0,offense_matched_random,3.0,2.0
תפ_67359-02-24,drugs,1,2024.0,global_median,4.0,2.0
תפ_67359-02-24,drugs,1,2024.0,random_llm,3.0,1.0
תפ_67359-02-24,drugs,1,2024.0,citation_llm,3.0,2.0
תפ_67359-02-24,drugs,1,2024.0,sup_only,0.0,2.0
תפ_67359-02-24,drugs,1,2024.0,sup_llm,3.0,3.0
תפ_67359-02-24,drugs,1,2024.0,llm_best,5.5,7.0
תפ_67359-02-24,drugs,1,2024.0,tfidf_ridge,0.0798109005048584,2.3917810118726557
תפ_67359-02-24,drugs,1,2024.0,bm25,3.0,6.0
תפ_67359-02-24,drugs,1,2024.0,offense_matched_random,5.0,6.0
תפ_30094-09-19,drugs,1,2019.0,global_median,2.0,6.0
תפ_30094-09-19,drugs,1,2019.0,random_llm,1.0,6.0
תפ_30094-09-19,drugs,1,2019.0,citation_llm,1.0,4.0
תפ_30094-09-19,drugs,1,2019.0,sup_only,1.0,0.0
תפ_30094-09-19,drugs,1,2019.0,sup_llm,1.0,0.0
תפ_30094-09-19,drugs,1,2019.0,llm_best,0.0,6.0
תפ_30094-09-19,drugs,1,2019.0,tfidf_ridge,1.9215236062195231,4.742295604213744
תפ_30094-09-19,drugs,1,2019.0,bm25,5.0,12.0
תפ_30094-09-19,drugs,1,2019.0,offense_matched_random,1.0,1.0
תפ_57767-11-16,drugs,1,2016.0,global_median,1.0,0.0
תפ_57767-11-16,drugs,1,2016.0,random_llm,6.0,12.0
תפ_57767-11-16,drugs,1,2016.0,sup_only,4.5,12.0
תפ_57767-11-16,drugs,1,2016.0,sup_llm,5.0,12.0
תפ_57767-11-16,drugs,1,2016.0,llm_best,2.0,3.0
תפ_57767-11-16,drugs,1,2016.0,tfidf_ridge,6.409034747026418,11.284554034218132
תפ_57767-11-16,drugs,1,2016.0,bm25,3.0,9.0
תפ_57767-11-16,drugs,1,2016.0,offense_matched_random,2.0,6.0
תפ_46967-02-21,drugs,1,2021.0,global_median,27.0,36.0
תפ_46967-02-21,drugs,1,2021.0,random_llm,29.0,43.0
תפ_46967-02-21,drugs,1,2021.0,citation_llm,7.0,0.0
תפ_46967-02-21,drugs,1,2021.0,sup_only,24.0,32.0
תפ_46967-02-21,drugs,1,2021.0,sup_llm,24.0,30.0
תפ_46967-02-21,drugs,1,2021.0,llm_best,12.0,0.0
תפ_46967-02-21,drugs,1,2021.0,tfidf_ridge,19.504792327949946,25.942473818738065
תפ_46967-02-21,drugs,1,2021.0,bm25,17.0,22.0
תפ_46967-02-21,drugs,1,2021.0,offense_matched_random,28.0,37.0
תפ_13236-03-18,drugs,1,2018.0,global_median,3.0,12.0
תפ_13236-03-18,drugs,1,2018.0,random_llm,14.5,12.0
תפ_13236-03-18,drugs,1,2018.0,citation_llm,12.0,18.0
תפ_13236-03-18,drugs,1,2018.0,sup_only,1.0,12.0
תפ_13236-03-18,drugs,1,2018.0,sup_llm,1.0,12.0
תפ_13236-03-18,drugs,1,2018.0,llm_best,12.0,10.0
תפ_13236-03-18,drugs,1,2018.0,tfidf_ridge,6.621458663668854,2.7936037338699364
תפ_13236-03-18,drugs,1,2018.0,bm25,9.0,12.0
תפ_13236-03-18,drugs,1,2018.0,offense_matched_random,3.0,12.0
תפ_50079-03-13,drugs,1,2013.0,global_median,39.0,72.0
תפ_50079-03-13,drugs,1,2013.0,random_llm,26.0,51.0
תפ_50079-03-13,drugs,1,2013.0,citation_llm,9.0,18.0
תפ_50079-03-13,drugs,1,2013.0,sup_only,10.0,18.0
תפ_50079-03-13,drugs,1,2013.0,sup_llm,1.5,15.0
תפ_50079-03-13,drugs,1,2013.0,llm_best,6.0,16.5
תפ_50079-03-13,drugs,1,2013.0,tfidf_ridge,25.860214115464423,50.86181887835092
תפ_50079-03-13,drugs,1,2013.0,bm25,15.0,30.0
תפ_50079-03-13,drugs,1,2013.0,offense_matched_random,27.0,48.0
תפ_45610-04-14,drugs,1,2014.0,global_median,3.0,6.0
תפ_45610-04-14,drugs,1,2014.0,random_llm,6.0,15.0
תפ_45610-04-14,drugs,1,2014.0,citation_llm,3.0,4.0
תפ_45610-04-14,drugs,1,2014.0,sup_only,2.0,2.0
תפ_45610-04-14,drugs,1,2014.0,sup_llm,2.0,4.0
תפ_45610-04-14,drugs,1,2014.0,llm_best,0.5,0.0
תפ_45610-04-14,drugs,1,2014.0,tfidf_ridge,5.084553384423115,9.492721540849075
תפ_45610-04-14,drugs,1,2014.0,bm25,0.5,6.0
תפ_7053-12-20,drugs,1,2020.0,global_median,5.0,4.0
תפ_7053-12-20,drugs,1,2020.0,random_llm,4.0,4.0
תפ_7053-12-20,drugs,1,2020.0,citation_llm,0.0,2.0
תפ_7053-12-20,drugs,1,2020.0,sup_only,2.0,4.0
תפ_7053-12-20,drugs,1,2020.0,sup_llm,2.0,2.0
תפ_7053-12-20,drugs,1,2020.0,llm_best,3.5,10.0
תפ_7053-12-20,drugs,1,2020.0,tfidf_ridge,2.7860459651185785,1.252332859089666
תפ_7053-12-20,drugs,1,2020.0,bm25,3.5,4.0
תפ_56936-07-24,drugs,1,2024.0,global_median,1.0,6.0
תפ_56936-07-24,drugs,1,2024.0,random_llm,0.0,0.0
תפ_56936-07-24,drugs,1,2024.0,citation_llm,1.0,1.0
תפ_56936-07-24,drugs,1,2024.0,sup_only,0.0,0.0
תפ_56936-07-24,drugs,1,2024.0,sup_llm,0.0,0.0
תפ_56936-07-24,drugs,1,2024.0,llm_best,1.0,1.5
תפ_56936-07-24,drugs,1,2024.0,tfidf_ridge,2.5607720804544254,6.868863148698601
תפ_56936-07-24,drugs,1,2024.0,bm25,1.0,3.0
תפ_56936-07-24,drugs,1,2024.0,offense_matched_random,5.5,12.0
תפ_51811-03-21,drugs,1,2021.0,global_median,1.0,6.0
תפ_51811-03-21,drugs,1,2021.0,random_llm,0.0,1.0
תפ_51811-03-21,drugs,1,2021.0,citation_llm,1.0,2.0
תפ_51811-03-21,drugs,1,2021.0,sup_only,2.0,6.0
תפ_51811-03-21,drugs,1,2021.0,sup_llm,2.0,6.0
תפ_51811-03-21,drugs,1,2021.0,llm_best,3.0,10.0
תפ_51811-03-21,drugs,1,2021.0,tfidf_ridge,3.0329502306824505,7.72582879893676
תפ_51811-03-21,drugs,1,2021.0,bm25,2.5,7.0
תפ_51811-03-21,drugs,1,2021.0,offense_matched_random,0.5,4.0
תפ_49875-05-23,drugs,1,2023.0,global_median,3.0,0.0
תפ_49875-05-23,drugs,1,2023.0,random_llm,4.0,6.0
תפ_49875-05-23,drugs,1,2023.0,citation_llm,7.0,11.0
תפ_49875-05-23,drugs,1,2023.0,sup_only,3.0,6.0
תפ_49875-05-23,drugs,1,2023.0,sup_llm,3.0,6.0
תפ_49875-05-23,drugs,1,2023.0,llm_best,2.0,9.0
תפ_49875-05-23,drugs,1,2023.0,tfidf_ridge,8.746743117679852,18.81288616227169
תפ_49875-05-23,drugs,1,2023.0,bm25,9.0,24.0
תפ_49875-05-23,drugs,1,2023.0,offense_matched_random,8.5,12.0
תפ_36431-04-15,drugs,1,2015.0,global_median,9.0,14.0
תפ_36431-04-15,drugs,1,2015.0,random_llm,8.0,8.0
תפ_36431-04-15,drugs,1,2015.0,citation_llm,3.0,5.0
תפ_36431-04-15,drugs,1,2015.0,sup_only,0.0,4.0
תפ_36431-04-15,drugs,1,2015.0,sup_llm,0.0,2.0
תפ_36431-04-15,drugs,1,2015.0,llm_best,0.0,2.0
תפ_36431-04-15,drugs,1,2015.0,tfidf_ridge,6.159455179819942,8.328585194721022
תפ_36431-04-15,drugs,1,2015.0,bm25,4.5,8.0
תפ_36431-04-15,drugs,1,2015.0,offense_matched_random,7.0,10.0
תפ_12010-07-24,drugs,1,2024.0,global_median,3.0,6.0
תפ_12010-07-24,drugs,1,2024.0,random_llm,2.0,2.0
תפ_12010-07-24,drugs,1,2024.0,citation_llm,0.0,0.0
תפ_12010-07-24,drugs,1,2024.0,sup_only,1.5,0.0
תפ_12010-07-24,drugs,1,2024.0,sup_llm,1.5,0.0
תפ_12010-07-24,drugs,1,2024.0,llm_best,1.5,0.0
תפ_12010-07-24,drugs,1,2024.0,tfidf_ridge,8.138513327699645,12.806378377257222
תפ_12010-07-24,drugs,1,2024.0,bm25,3.0,2.0
תפ_12010-07-24,drugs,1,2024.0,offense_matched_random,6.0,6.0
תפ_5043-12-21,drugs,1,2021.0,global_median,5.0,0.0
תפ_5043-12-21,drugs,1,2021.0,random_llm,7.0,0.0
תפ_5043-12-21,drugs,1,2021.0,sup_only,2.0,0.0
תפ_5043-12-21,drugs,1,2021.0,sup_llm,2.0,0.0
תפ_5043-12-21,drugs,1,2021.0,llm_best,5.5,5.0
תפ_5043-12-21,drugs,1,2021.0,tfidf_ridge,0.05642716487757049,6.576317411490507
תפ_5043-12-21,drugs,1,2021.0,bm25,3.0,0.0
תפ_5043-12-21,drugs,1,2021.0,offense_matched_random,5.0,4.0
תפ_62924-03-22,drugs,1,2022.0,global_median,7.0,10.0
תפ_62924-03-22,drugs,1,2022.0,random_llm,7.5,7.0
תפ_62924-03-22,drugs,1,2022.0,citation_llm,0.0,2.0
תפ_62924-03-22,drugs,1,2022.0,sup_only,7.0,6.0
תפ_62924-03-22,drugs,1,2022.0,sup_llm,7.0,6.0
תפ_62924-03-22,drugs,1,2022.0,llm_best,7.5,5.0
תפ_62924-03-22,drugs,1,2022.0,tfidf_ridge,7.672568009037683,9.220068749788712
תפ_62924-03-22,drugs,1,2022.0,bm25,1.5,1.0
תפ_62924-03-22,drugs,1,2022.0,offense_matched_random,7.5,10.0
תפ_67545-11-21,drugs,1,2021.0,global_median,3.0,0.0
תפ_67545-11-21,drugs,1,2021.0,random_llm,1.0,3.0
תפ_67545-11-21,drugs,1,2021.0,sup_only,2.5,0.0
תפ_67545-11-21,drugs,1,2021.0,sup_llm,2.0,0.0
תפ_67545-11-21,drugs,1,2021.0,llm_best,5.0,0.0
תפ_67545-11-21,drugs,1,2021.0,tfidf_ridge,2.5804691011253276,7.737716887582511
תפ_67545-11-21,drugs,1,2021.0,bm25,4.5,3.0
תפ_67545-11-21,drugs,1,2021.0,offense_matched_random,3.0,2.0
תפ_42230-07-18,drugs,1,2018.0,global_median,9.0,16.0
תפ_42230-07-18,drugs,1,2018.0,citation_llm,0.0,0.0
תפ_42230-07-18,drugs,1,2018.0,sup_only,0.0,0.0
תפ_42230-07-18,drugs,1,2018.0,sup_llm,0.0,1.0
תפ_42230-07-18,drugs,1,2018.0,llm_best,0.5,2.0
תפ_42230-07-18,drugs,1,2018.0,tfidf_ridge,9.14363145864993,15.176414322531954
תפ_42230-07-18,drugs,1,2018.0,bm25,0.5,4.0
תפ_42230-07-18,drugs,1,2018.0,offense_matched_random,6.0,10.0
תפ_13365-08-13,drugs,1,2013.0,global_median,9.0,0.0
תפ_13365-08-13,drugs,1,2013.0,random_llm,1.0,9.0
תפ_13365-08-13,drugs,1,2013.0,citation_llm,0.0,13.0
תפ_13365-08-13,drugs,1,2013.0,sup_only,2.5,8.5
תפ_13365-08-13,drugs,1,2013.0,sup_llm,4.0,12.0
תפ_13365-08-13,drugs,1,2013.0,llm_best,0.0,13.0
תפ_13365-08-13,drugs,1,2013.0,tfidf_ridge,6.091226311175683,4.852582295724339
תפ_13365-08-13,drugs,1,2013.0,bm25,0.0,10.5
תפ_13365-08-13,drugs,1,2013.0,offense_matched_random,6.0,6.0
תפ_30343-04-19,drugs,1,2019.0,global_median,0.0,0.0
תפ_30343-04-19,drugs,1,2019.0,random_llm,3.0,0.0
תפ_30343-04-19,drugs,1,2019.0,citation_llm,3.0,6.0
תפ_30343-04-19,drugs,1,2019.0,sup_only,3.0,2.0
תפ_30343-04-19,drugs,1,2019.0,sup_llm,1.0,0.0
תפ_30343-04-19,drugs,1,2019.0,llm_best,0.5,5.0
תפ_30343-04-19,drugs,1,2019.0,tfidf_ridge,2.7144613595675082,3.0095638388888837
תפ_30343-04-19,drugs,1,2019.0,bm25,1.5,0.0
תפ_30343-04-19,drugs,1,2019.0,offense_matched_random,7.0,6.0
תפ_62896-05-20,drugs,1,2020.0,global_median,0.0,0.0
תפ_62896-05-20,drugs,1,2020.0,random_llm,0.0,3.0
תפ_62896-05-20,drugs,1,2020.0,citation_llm,1.0,0.0
תפ_62896-05-20,drugs,1,2020.0,sup_only,2.0,1.5
תפ_62896-05-20,drugs,1,2020.0,sup_llm,2.0,3.5
תפ_62896-05-20,drugs,1,2020.0,llm_best,0.0,4.0
תפ_62896-05-20,drugs,1,2020.0,tfidf_ridge,1.460445452030676,1.2873347377243505
תפ_62896-05-20,drugs,1,2020.0,bm25,3.0,9.0
תפ_62896-05-20,drugs,1,2020.0,offense_matched_random,0.5,0.0
תפ_41751-11-22,drugs,1,2022.0,global_median,1.0,4.0
תפ_41751-11-22,drugs,1,2022.0,random_llm,2.0,2.0
תפ_41751-11-22,drugs,1,2022.0,sup_only,0.5,3.0
תפ_41751-11-22,drugs,1,2022.0,sup_llm,0.5,4.0
תפ_41751-11-22,drugs,1,2022.0,llm_best,1.0,4.0
תפ_41751-11-22,drugs,1,2022.0,tfidf_ridge,2.279283218149759,6.832511142529409
תפ_41751-11-22,drugs,1,2022.0,bm25,1.0,0.0
תפ_41751-11-22,drugs,1,2022.0,offense_matched_random,6.0,16.0
תפ_16958-01-14,drugs,1,2014.0,global_median,3.0,12.0
תפ_16958-01-14,drugs,1,2014.0,random_llm,4.5,9.0
תפ_16958-01-14,drugs,1,2014.0,citation_llm,6.0,5.0
תפ_16958-01-14,drugs,1,2014.0,sup_only,2.5,12.0
תפ_16958-01-14,drugs,1,2014.0,sup_llm,3.0,12.0
תפ_16958-01-14,drugs,1,2014.0,llm_best,6.5,7.5
תפ_16958-01-14,drugs,1,2014.0,tfidf_ridge,0.2050588152463586,7.815298223615944
תפ_16958-01-14,drugs,1,2014.0,bm25,1.5,2.0
תפ_16958-01-14,drugs,1,2014.0,offense_matched_random,1.5,11.0
תפ_15972-06-20,drugs,1,2020.0,global_median,3.0,6.0
תפ_15972-06-20,drugs,1,2020.0,random_llm,0.0,2.0
תפ_15972-06-20,drugs,1,2020.0,citation_llm,0.0,0.0
תפ_15972-06-20,drugs,1,2020.0,sup_only,0.0,0.0
תפ_15972-06-20,drugs,1,2020.0,sup_llm,0.0,0.0
תפ_15972-06-20,drugs,1,2020.0,llm_best,0.0,0.0
תפ_15972-06-20,drugs,1,2020.0,tfidf_ridge,4.448789606377993,6.77211748874204
תפ_15972-06-20,drugs,1,2020.0,bm25,1.5,0.0
תפ_15972-06-20,drugs,1,2020.0,offense_matched_random,6.5,18.0
תפ_60914-01-14,drugs,1,2014.0,global_median,9.0,16.0
תפ_60914-01-14,drugs,1,2014.0,random_llm,5.5,9.5
תפ_60914-01-14,drugs,1,2014.0,citation_llm,11.0,28.0
תפ_60914-01-14,drugs,1,2014.0,sup_only,10.0,16.0
תפ_60914-01-14,drugs,1,2014.0,sup_llm,10.0,16.0
תפ_60914-01-14,drugs,1,2014.0,llm_best,11.0,28.0
תפ_60914-01-14,drugs,1,2014.0,tfidf_ridge,12.060643695445986,20.417726605536373
תפ_60914-01-14,drugs,1,2014.0,bm25,1.0,5.0
תפ_60914-01-14,drugs,1,2014.0,offense_matched_random,8.0,13.0
תפ_40892-01-24,drugs,1,2024.0,global_median,11.0,18.0
תפ_40892-01-24,drugs,1,2024.0,random_llm,2.0,6.0
תפ_40892-01-24,drugs,1,2024.0,citation_llm,5.0,6.0
