query,domain,fold,year,method,err_lo,err_hi
תפ_8336-04-14,drugs,1,2014.0,global_median,5.0,10.0
תפ_8336-04-14,drugs,1,2014.0,sup_only,5.5,8.5
תפ_8336-04-14,drugs,1,2014.0,sup_llm,6.0,10.0
תפ_8336-04-14,drugs,1,2014.0,llm_best,7.0,14.0
תפ_8336-04-14,drugs,1,2014.0,tfidf_ridge,10.530691099508987,18.533572102619665
תפ_8336-04-14,drugs,1,2014.0,bm25,14.0,29.0
תפ_13781-01-24,drugs,1,2024.0,global_median,0.0,0.0
תפ_13781-01-24,drugs,1,2024.0,random_llm,3.0,5.0
תפ_13781-01-24,drugs,1,2024.0,citation_llm,3.0,9.0
תפ_13781-01-24,drugs,1,2024.0,sup_only,0.0,1.5
תפ_13781-01-24,drugs,1,2024.0,sup_llm,0.0,2.0
תפ_13781-01-24,drugs,1,2024.0,llm_best,2.0,7.5
תפ_13781-01-24,drugs,1,2024.0,tfidf_ridge,5.1042762395893835,7.064310363001621
תפ_13781-01-24,drugs,1,2024.0,bm25,2.0,0.0
תפ_13781-01-24,drugs,1,2024.0,offense_matched_random,2.0,2.0
תפ_43632-05-17,drugs,1,2017.0,global_median,15.0,24.0
תפ_43632-05-17,drugs,1,2017.0,random_llm,0.5,6.0
תפ_43632-05-17,drugs,1,2017.0,citation_llm,13.0,23.0
תפ_43632-05-17,drugs,1,2017.0,sup_only,0.0,0.0
תפ_43632-05-17,drugs,1,2017.0,sup_llm,4.5,10.0
תפ_43632-05-17,drugs,1,2017.0,llm_best,1.5,9.0
תפ_43632-05-17,drugs,1,2017.0,tfidf_ridge,9.460501769961255,15.804328937379417
תפ_43632-05-17,drugs,1,2017.0,bm25,8.0,15.0
תפ_43632-05-17,drugs,1,2017.0,offense_matched_random,17.0,30.0
תפ_1276-05-15,drugs,1,2015.0,global_median,4.0,8.0
תפ_1276-05-15,drugs,1,2015.0,random_llm,4.0,8.0
תפ_1276-05-15,drugs,1,2015.0,citation_llm,4.0,8.0
תפ_1276-05-15,drugs,1,2015.0,sup_only,1.0,8.0
תפ_1276-05-15,drugs,1,2015.0,sup_llm,1.0,8.0
תפ_1276-05-15,drugs,1,2015.0,llm_best,3.5,3.0
תפ_1276-05-15,drugs,1,2015.0,tfidf_ridge,2.6878338275339004,0.4680546375491943
תפ_1276-05-15,drugs,1,2015.0,bm25,5.0,9.0
תפ_1276-05-15,drugs,1,2015.0,offense_matched_random,8.0,18.5
תפ_63025-03-15,drugs,1,2015.0,global_median,1.0,6.0
תפ_63025-03-15,drugs,1,2015.0,random_llm,3.0,6.0
תפ_63025-03-15,drugs,1,2015.0,citation_llm,1.0,0.0
תפ_63025-03-15,drugs,1,2015.0,sup_only,2.0,6.0
תפ_63025-03-15,drugs,1,2015.0,sup_llm,2.0,1.0
תפ_63025-03-15,drugs,1,2015.0,llm_best,1.0,3.0
תפ_63025-03-15,drugs,1,2015.0,tfidf_ridge,2.8541675744015684,0.6783768586137917
תפ_63025-03-15,drugs,1,2015.0,bm25,1.0,6.0
תפ_63025-03-15,drugs,1,2015.0,offense_matched_random,1.5,8.0
תפ_809-09-18,drugs,1,2018.0,global_median,15.0,18.0
תפ_809-09-18,drugs,1,2018.0,random_llm,4.5,4.0
תפ_809-09-18,drugs,1,2018.0,citation_llm,6.0,1.0
תפ_809-09-18,drugs,1,2018.0,sup_only,15.0,20.0
תפ_809-09-18,drugs,1,2018.0,sup_llm,15.0,18.0
תפ_809-09-18,drugs,1,2018.0,llm_best,6.0,4.0
תפ_809-09-18,drugs,1,2018.0,tfidf_ridge,13.030571481515931,16.52636677910169
תפ_809-09-18,drugs,1,2018.0,bm25,18.0,26.0
תפ_809-09-18,drugs,1,2018.0,offense_matched_random,18.0,25.0
תפ_50607-03-19,drugs,1,2019.0,global_median,6.0,6.0
תפ_50607-03-19,drugs,1,2019.0,random_llm,3.0,14.0
תפ_50607-03-19,drugs,1,2019.0,citation_llm,4.5,6.0
תפ_50607-03-19,drugs,1,2019.0,sup_only,0.0,1.0
תפ_50607-03-19,drugs,1,2019.0,sup_llm,0.0,0.0
תפ_50607-03-19,drugs,1,2019.0,llm_best,4.0,8.0
תפ_50607-03-19,drugs,1,2019.0,tfidf_ridge,0.1088861253227087,1.9777353130794566
תפ_50607-03-19,drugs,1,2019.0,bm25,3.0,8.0
תפ_50607-03-19,drugs,1,2019.0,offense_matched_random,9.0,12.0
תפ_7629-11-17,drugs,1,2017.0,global_median,15.0,24.0
תפ_7629-11-17,drugs,1,2017.0,random_llm,6.0,0.0
תפ_7629-11-17,drugs,1,2017.0,citation_llm,1.0,12.0
תפ_7629-11-17,drugs,1,2017.0,sup_only,6.0,12.0
תפ_7629-11-17,drugs,1,2017.0,sup_llm,3.5,12.0
תפ_7629-11-17,drugs,1,2017.0,llm_best,0.0,12.0
תפ_7629-11-17,drugs,1,2017.0,tfidf_ridge,7.341077612135681,11.997576216435597
תפ_7629-11-17,drugs,1,2017.0,bm25,6.0,0.0
תפ_7629-11-17,drugs,1,2017.0,offense_matched_random,18.0,30.0
תפ_19985-04-14,drugs,1,2014.0,global_median,9.0,9.0
תפ_19985-04-14,drugs,1,2014.0,random_llm,6.5,3.0
תפ_19985-04-14,drugs,1,2014.0,citation_llm,6.0,6.0
תפ_19985-04-14,drugs,1,2014.0,sup_only,12.0,9.0
תפ_19985-04-14,drugs,1,2014.0,sup_llm,12.0,9.0
תפ_19985-04-14,drugs,1,2014.0,llm_best,11.0,12.0
תפ_19985-04-14,drugs,1,2014.0,tfidf_ridge,11.666310705070222,12.448450714282128
תפ_19985-04-14,drugs,1,2014.0,bm25,8.5,6.0
תפ_19985-04-14,drugs,1,2014.0,offense_matched_random,7.0,3.0
תפ_18011-01-20,drugs,1,2020.0,global_median,99.0,144.0
תפ_18011-01-20,drugs,1,2020.0,random_llm,78.0,116.0
תפ_18011-01-20,drugs,1,2020.0,citation_llm,57.0,81.0
תפ_18011-01-20,drugs,1,2020.0,sup_only,86.0,122.0
תפ_18011-01-20,drugs,1,2020.0,sup_llm,88.0,124.0
תפ_18011-01-20,drugs,1,2020.0,llm_best,91.0,133.0
תפ_18011-01-20,drugs,1,2020.0,tfidf_ridge,89.89031119172942,130.53774811840842
תפ_18011-01-20,drugs,1,2020.0,bm25,98.0,138.0
תפ_18011-01-20,drugs,1,2020.0,offense_matched_random,95.0,138.0
תפ_16982-03-21,drugs,1,2021.0,global_median,3.0,2.0
תפ_16982-03-21,drugs,1,2021.0,random_llm,0.0,2.0
תפ_16982-03-21,drugs,1,2021.0,citation_llm,39.0,58.0
תפ_16982-03-21,drugs,1,2021.0,sup_only,3.0,2.0
תפ_16982-03-21,drugs,1,2021.0,sup_llm,2.0,2.0
תפ_16982-03-21,drugs,1,2021.0,llm_best,2.5,4.0
תפ_16982-03-21,drugs,1,2021.0,tfidf_ridge,1.7079440676416109,4.165901682991485
תפ_16982-03-21,drugs,1,2021.0,bm25,1.5,2.0
תפ_16982-03-21,drugs,1,2021.0,offense_matched_random,6.0,8.0
תפ_44694-10-18,drugs,1,2018.0,global_median,3.0,0.0
תפ_44694-10-18,drugs,1,2018.0,random_llm,3.0,2.0
תפ_44694-10-18,drugs,1,2018.0,citation_llm,6.0,12.0
תפ_44694-10-18,drugs,1,2018.0,sup_only,4.0,3.0
תפ_44694-10-18,drugs,1,2018.0,sup_llm,3.0,4.0
תפ_44694-10-18,drugs,1,2018.0,llm_best,4.5,6.0
תפ_44694-10-18,drugs,1,2018.0,tfidf_ridge,6.318825463206288,12.69762491903272
תפ_44694-10-18,drugs,1,2018.0,bm25,7.5,15.0
תפ_44694-10-18,drugs,1,2018.0,offense_matched_random,3.0,0.0
תפ_29019-03-10,drugs,1,2010.0,global_median,27.0,84.0
תפ_29019-03-10,drugs,1,2010.0,random_llm,26.0,84.0
תפ_29019-03-10,drugs,1,2010.0,sup_only,24.0,84.0
תפ_29019-03-10,drugs,1,2010.0,sup_llm,24.0,84.0
תפ_29019-03-10,drugs,1,2010.0,llm_best,24.5,78.0
תפ_29019-03-10,drugs,1,2010.0,tfidf_ridge,19.437227754575698,72.84588677376092
תפ_29019-03-10,drugs,1,2010.0,bm25,22.5,76.0
תפ_29019-03-10,drugs,1,2010.0,offense_matched_random,31.0,90.0
תפ_13048-04-21,drugs,1,2021.0,global_median,15.0,24.0
תפ_13048-04-21,drugs,1,2021.0,citation_llm,6.0,4.0
תפ_13048-04-21,drugs,1,2021.0,sup_only,9.0,17.0
תפ_13048-04-21,drugs,1,2021.0,sup_llm,8.0,14.0
תפ_13048-04-21,drugs,1,2021.0,llm_best,6.0,4.0
תפ_13048-04-21,drugs,1,2021.0,tfidf_ridge,6.109698437871664,10.432586134326058
תפ_13048-04-21,drugs,1,2021.0,bm25,3.0,4.0
תפ_13048-04-21,drugs,1,2021.0,offense_matched_random,18.0,33.0
תפ_40055-03-18,drugs,1,2018.0,global_median,6.0,6.0
תפ_40055-03-18,drugs,1,2018.0,random_llm,4.0,3.0
תפ_40055-03-18,drugs,1,2018.0,citation_llm,3.0,0.0
תפ_40055-03-18,drugs,1,2018.0,sup_only,2.0,0.0
תפ_40055-03-18,drugs,1,2018.0,sup_llm,1.5,0.0
תפ_40055-03-18,drugs,1,2018.0,llm_best,4.0,3.0
תפ_40055-03-18,drugs,1,2018.0,tfidf_ridge,3.455439731676778,3.749604906382764
תפ_40055-03-18,drugs,1,2018.0,bm25,9.0,10.0
תפ_40055-03-18,drugs,1,2018.0,offense_matched_random,9.0,12.0
תפ_76300-05-23,drugs,1,2023.0,global_median,33.0,36.0
תפ_76300-05-23,drugs,1,2023.0,random_llm,24.0,24.0
תפ_76300-05-23,drugs,1,2023.0,citation_llm,9.0,0.0
תפ_76300-05-23,drugs,1,2023.0,sup_only,13.0,7.0
תפ_76300-05-23,drugs,1,2023.0,sup_llm,12.0,0.0
תפ_76300-05-23,drugs,1,2023.0,llm_best,12.0,11.0
תפ_76300-05-23,drugs,1,2023.0,tfidf_ridge,21.162924431797922,18.186815293264317
תפ_76300-05-23,drugs,1,2023.0,bm25,23.0,22.0
תפ_76300-05-23,drugs,1,2023.0,offense_matched_random,34.0,41.0
תפ_27103-01-18,drugs,1,2018.0,global_median,0.0,0.0
תפ_27103-01-18,drugs,1,2018.0,random_llm,1.0,0.0
תפ_27103-01-18,drugs,1,2018.0,citation_llm,10.0,18.0
תפ_27103-01-18,drugs,1,2018.0,sup_only,3.0,0.0
תפ_27103-01-18,drugs,1,2018.0,sup_llm,2.0,6.0
תפ_27103-01-18,drugs,1,2018.0,llm_best,1.0,0.0
תפ_27103-01-18,drugs,1,2018.0,tfidf_ridge,0.691913861128743,1.9178974974312055
תפ_27103-01-18,drugs,1,2018.0,bm25,3.0,6.0
תפ_27103-01-18,drugs,1,2018.0,offense_matched_random,0.0,5.0
תפ_12708-04-14,drugs,1,2014.0,global_median,9.0,16.0
תפ_12708-04-14,drugs,1,2014.0,random_llm,2.0,4.0
תפ_12708-04-14,drugs,1,2014.0,citation_llm,4.5,12.5
תפ_12708-04-14,drugs,1,2014.0,sup_only,3.0,4.0
תפ_12708-04-14,drugs,1,2014.0,sup_llm,0.0,4.0
תפ_12708-04-14,drugs,1,2014.0,llm_best,6.5,14.0
תפ_12708-04-14,drugs,1,2014.0,tfidf_ridge,4.664191251340908,9.768054839609508
תפ_12708-04-14,drugs,1,2014.0,bm25,12.0,21.0
תפ_12708-04-14,drugs,1,2014.0,offense_matched_random,13.5,23.5
תפ_14474-03-20,drugs,1,2020.0,global_median,1.0,0.0
תפ_14474-03-20,drugs,1,2020.0,random_llm,2.0,0.0
תפ_14474-03-20,drugs,1,2020.0,citation_llm,4.5,7.0
תפ_14474-03-20,drugs,1,2020.0,sup_only,5.0,12.0
תפ_14474-03-20,drugs,1,2020.0,sup_llm,4.5,10.0
תפ_14474-03-20,drugs,1,2020.0,llm_best,4.5,12.0
תפ_14474-03-20,drugs,1,2020.0,tfidf_ridge,3.428015475142054,7.0323736167844295
תפ_14474-03-20,drugs,1,2020.0,bm25,8.5,20.5
תפ_14474-03-20,drugs,1,2020.0,offense_matched_random,1.0,0.0
תפ_8444-04-23,drugs,1,2023.0,global_median,6.0,6.0
תפ_8444-04-23,drugs,1,2023.0,random_llm,6.0,14.0
תפ_8444-04-23,drugs,1,2023.0,citation_llm,24.0,34.0
תפ_8444-04-23,drugs,1,2023.0,sup_only,10.5,20.0
תפ_8444-04-23,drugs,1,2023.0,sup_llm,15.5,26.0
תפ_8444-04-23,drugs,1,2023.0,llm_best,23.0,32.5
תפ_8444-04-23,drugs,1,2023.0,tfidf_ridge,5.287095893519339,10.944184961550093
תפ_8444-04-23,drugs,1,2023.0,bm25,17.5,25.0
תפ_25137-02-20,drugs,1,2020.0,global_median,3.0,9.0
תפ_25137-02-20,drugs,1,2020.0,random_llm,12.0,21.0
תפ_25137-02-20,drugs,1,2020.0,citation_llm,1.0,3.0
תפ_25137-02-20,drugs,1,2020.0,sup_only,0.0,6.0
תפ_25137-02-20,drugs,1,2020.0,sup_llm,0.0,7.0
תפ_25137-02-20,drugs,1,2020.0,llm_best,0.0,4.5
תפ_25137-02-20,drugs,1,2020.0,tfidf_ridge,8.039975393624426,14.96004739911951
תפ_25137-02-20,drugs,1,2020.0,bm25,0.0,2.0
תפ_25137-02-20,drugs,1,2020.0,offense_matched_random,3.0,10.0
תפ_4435-07-19,drugs,1,2019.0,global_median,5.0,12.0
תפ_4435-07-19,drugs,1,2019.0,random_llm,2.0,18.0
תפ_4435-07-19,drugs,1,2019.0,citation_llm,5.5,5.0
תפ_4435-07-19,drugs,1,2019.0,sup_only,11.5,12.0
תפ_4435-07-19,drugs,1,2019.0,sup_llm,8.0,10.0
תפ_4435-07-19,drugs,1,2019.0,llm_best,7.5,11.0
תפ_4435-07-19,drugs,1,2019.0,tfidf_ridge,3.1404712201391334,0.2164889971531494
תפ_4435-07-19,drugs,1,2019.0,bm25,9.0,11.0
תפ_4435-07-19,drugs,1,2019.0,offense_matched_random,2.5,8.0
תפ_6681-09-21,drugs,1,2021.0,global_median,27.0,48.0
תפ_6681-09-21,drugs,1,2021.0,random_llm,16.0,30.0
תפ_6681-09-21,drugs,1,2021.0,citation_llm,6.0,17.0
תפ_6681-09-21,drugs,1,2021.0,sup_only,14.0,26.0
תפ_6681-09-21,drugs,1,2021.0,sup_llm,7.0,20.0
תפ_6681-09-21,drugs,1,2021.0,llm_best,3.0,3.0
תפ_6681-09-21,drugs,1,2021.0,tfidf_ridge,14.20893667205462,27.696560191328963
תפ_6681-09-21,drugs,1,2021.0,bm25,12.5,26.0
תפ_6681-09-21,drugs,1,2021.0,offense_matched_random,23.5,43.5
תפ_16097-08-21,drugs,1,2021.0,global_median,13.0,22.0
תפ_16097-08-21,drugs,1,2021.0,random_llm,4.0,0.0
תפ_16097-08-21,drugs,1,2021.0,citation_llm,5.5,4.0
תפ_16097-08-21,drugs,1,2021.0,sup_only,1.0,1.0
תפ_16097-08-21,drugs,1,2021.0,sup_llm,1.0,2.0
תפ_16097-08-21,drugs,1,2021.0,llm_best,3.0,3.0
תפ_16097-08-21,drugs,1,2021.0,tfidf_ridge,4.731055090759533,8.990707919327576
תפ_16097-08-21,drugs,1,2021.0,bm25,2.0,2.0
תפ_16097-08-21,drugs,1,2021.0,offense_matched_random,13.0,22.0
תפ_4460-04-18,drugs,1,2018.0,global_median,11.0,22.0
תפ_4460-04-18,drugs,1,2018.0,random_llm,2.0,2.0
תפ_4460-04-18,drugs,1,2018.0,citation_llm,4.5,2.0
תפ_4460-04-18,drugs,1,2018.0,sup_only,1.0,2.0
תפ_4460-04-18,drugs,1,2018.0,sup_llm,4.0,3.0
תפ_4460-04-18,drugs,1,2018.0,llm_best,4.0,3.0
תפ_4460-04-18,drugs,1,2018.0,tfidf_ridge,4.130265223350705,11.523773220790822
תפ_4460-04-18,drugs,1,2018.0,bm25,1.0,0.0
תפ_4460-04-18,drugs,1,2018.0,offense_matched_random,11.0,24.0
תפ_19412-05-18,drugs,1,2018.0,global_median,0.0,4.0
תפ_19412-05-18,drugs,1,2018.0,random_llm,1.0,0.0
תפ_19412-05-18,drugs,1,2018.0,citation_llm,2.0,2.0
תפ_19412-05-18,drugs,1,2018.0,sup_only,1.0,4.0
תפ_19412-05-18,drugs,1,2018.0,sup_llm,1.0,4.0
תפ_19412-05-18,drugs,1,2018.0,llm_best,3.0,4.0
תפ_19412-05-18,drugs,1,2018.0,tfidf_ridge,3.32731091273741,7.78598626979948
תפ_19412-05-18,drugs,1,2018.0,bm25,3.0,1.0
תפ_19412-05-18,drugs,1,2018.0,offense_matched_random,0.0,1.0
תפ_15709-10-19,drugs,1,2019.0,global_median,13.0,10.0
תפ_15709-10-19,drugs,1,2019.0,random_llm,12.0,10.0
תפ_15709-10-19,drugs,1,2019.0,citation_llm,12.0,15.0
תפ_15709-10-19,drugs,1,2019.0,sup_only,14.0,11.5
תפ_15709-10-19,drugs,1,2019.0,sup_llm,14.0,10.0
תפ_15709-10-19,drugs,1,2019.0,llm_best,15.0,16.0
תפ_15709-10-19,drugs,1,2019.0,tfidf_ridge,8.157207875909904,2.904790556131619
תפ_15709-10-19,drugs,1,2019.0,bm25,13.0,10.0
תפ_15709-10-19,drugs,1,2019.0,offense_matched_random,11.5,10.0
תפ_18216-09-16,drugs,1,2016.0,global_median,9.0,12.0
תפ_18216-09-16,drugs,1,2016.0,random_llm,6.0,6.0
תפ_18216-09-16,drugs,1,2016.0,citation_llm,8.0,10.0
תפ_18216-09-16,drugs,1,2016.0,sup_only,6.0,7.0
תפ_18216-09-16,drugs,1,2016.0,sup_llm,6.0,9.0
תפ_18216-09-16,drugs,1,2016.0,llm_best,6.0,6.0
תפ_18216-09-16,drugs,1,2016.0,tfidf_ridge,9.825693954011555,13.013440518322891
תפ_18216-09-16,drugs,1,2016.0,bm25,4.0,6.0
תפ_18216-09-16,drugs,1,2016.0,offense_matched_random,8.0,10.0
תפ_1338-12-20,drugs,1,2020.0,global_median,6.0,6.0
תפ_1338-12-20,drugs,1,2020.0,random_llm,5.0,6.0
תפ_1338-12-20,drugs,1,2020.0,citation_llm,15.0,25.0
תפ_1338-12-20,drugs,1,2020.0,sup_only,5.0,8.0
תפ_1338-12-20,drugs,1,2020.0,sup_llm,5.0,8.0
תפ_1338-12-20,drugs,1,2020.0,llm_best,1.0,3.0
תפ_1338-12-20,drugs,1,2020.0,tfidf_ridge,3.855599304748676,10.04741557819429
תפ_1338-12-20,drugs,1,2020.0,bm25,4.0,8.0
תפ_1338-12-20,drugs,1,2020.0,offense_matched_random,9.0,15.0
תפ_20967-02-14,drugs,1,2014.0,global_median,3.0,0.0
תפ_20967-02-14,drugs,1,2014.0,random_llm,4.5,7.0
תפ_20967-02-14,drugs,1,2014.0,citation_llm,5.0,6.0
תפ_20967-02-14,drugs,1,2014.0,sup_only,6.0,7.0
תפ_20967-02-14,drugs,1,2014.0,sup_llm,6.0,6.0
תפ_20967-02-14,drugs,1,2014.0,llm_best,5.5,6.0
תפ_20967-02-14,drugs,1,2014.0,tfidf_ridge,0.4113447386284985,2.980623469647224
תפ_20967-02-14,drugs,1,2014.0,bm25,6.0,9.0
תפ_20967-02-14,drugs,1,2014.0,offense_matched_random,8.5,7.5
תפ_31892-08-21,drugs,1,2021.0,global_median,9.0,14.0
תפ_31892-08-21,drugs,1,2021.0,random_llm,6.0,5.0
תפ_31892-08-21,drugs,1,2021.0,citation_llm,6.0,4.5
תפ_31892-08-21,drugs,1,2021.0,sup_only,1.5,2.0
תפ_31892-08-21,drugs,1,2021.0,sup_llm,2.5,2.0
תפ_31892-08-21,drugs,1,2021.0,llm_best,2.0,2.0
תפ_31892-08-21,drugs,1,2021.0,tfidf_ridge,7.91268077863107,10.961994154557061
תפ_31892-08-21,drugs,1,2021.0,bm25,0.0,2.0
תפ_31892-08-21,drugs,1,2021.0,offense_matched_random,6.0,8.0
תפ_9109-02-16,drugs,1,2016.0,global_median,51.0,72.0
תפ_9109-02-16,drugs,1,2016.0,random_llm,9.0,9.0
תפ_9109-02-16,drugs,1,2016.0,citation_llm,33.0,46.0
תפ_9109-02-16,drugs,1,2016.0,sup_only,25.5,27.0
תפ_9109-02-16,drugs,1,2016.0,sup_llm,21.0,24.0
תפ_9109-02-16,drugs,1,2016.0,llm_best,36.0,48.0
תפ_9109-02-16,drugs,1,2016.0,tfidf_ridge,40.26146602747586,55.50958907562935
תפ_9109-02-16,drugs,1,2016.0,bm25,43.0,60.0
תפ_9109-02-16,drugs,1,2016.0,offense_matched_random,54.0,75.0
תפ_38176-10-14,drugs,1,2014.0,global_median,27.0,48.0
תפ_38176-10-14,drugs,1,2014.0,random_llm,20.0,33.0
תפ_38176-10-14,drugs,1,2014.0,citation_llm,11.5,23.0
תפ_38176-10-14,drugs,1,2014.0,sup_only,10.0,14.0
תפ_38176-10-14,drugs,1,2014.0,sup_llm,0.5,12.0
תפ_38176-10-14,drugs,1,2014.0,llm_best,4.5,15.0
תפ_38176-10-14,drugs,1,2014.0,tfidf_ridge,18.08858746394944,33.871358807053824
תפ_38176-10-14,drugs,1,2014.0,bm25,12.0,27.0
תפ_38176-10-14,drugs,1,2014.0,offense_matched_random,32.0,60.0
תפ_62070-05-20,drugs,1,2020.0,global_median,5.0,12.0
תפ_62070-05-20,drugs,1,2020.0,random_llm,0.0,5.0
תפ_62070-05-20,drugs,1,2020.0,citation_llm,12.0,13.0
תפ_62070-05-20,drugs,1,2020.0,sup_only,5.0,8.0
תפ_62070-05-20,drugs,1,2020.0,sup_llm,8.0,9.0
תפ_62070-05-20,drugs,1,2020.0,llm_best,4.5,4.0
תפ_62070-05-20,drugs,1,2020.0,tfidf_ridge,3.745118696146834,11.057554420773734
תפ_62070-05-20,drugs,1,2020.0,bm25,7.0,17.0
תפ_62070-05-20,drugs,1,2020.0,offense_matched_random,5.0,11.5
תפ_33338-02-20,drugs,1,2020.0,global_median,5.0,12.0
תפ_33338-02-20,drugs,1,2020.0,random_llm,10.0,10.0
תפ_33338-02-20,drugs,1,2020.0,citation_llm,6.0,5.0
תפ_33338-02-20,drugs,1,2020.0,sup_only,11.5,12.0
תפ_33338-02-20,drugs,1,2020.0,sup_llm,9.0,12.0
תפ_33338-02-20,drugs,1,2020.0,llm_best,8.0,11.0
תפ_33338-02-20,drugs,1,2020.0,tfidf_ridge,2.9223341026942933,0.23093523597722054
תפ_33338-02-20,drugs,1,2020.0,bm25,7.5,12.0
תפ_33338-02-20,drugs,1,2020.0,offense_matched_random,6.0,12.0
תפ_2791-06-18,drugs,1,2018.0,global_median,3.0,12.0
תפ_2791-06-18,drugs,1,2018.0,random_llm,1.0,1.0
תפ_2791-06-18,drugs,1,2018.0,citation_llm,1.5,6.0
תפ_2791-06-18,drugs,1,2018.0,sup_only,4.0,12.0
תפ_2791-06-18,drugs,1,2018.0,sup_llm,4.0,12.0
תפ_2791-06-18,drugs,1,2018.0,llm_best,3.0,12.0
תפ_2791-06-18,drugs,1,2018.0,tfidf_ridge,0.6601020073082449,8.565267524718358
תפ_2791-06-18,drugs,1,2018.0,bm25,2.0,3.0
תפ_2791-06-18,drugs,1,2018.0,offense_matched_random,4.5,14.0
תפ_37176-11-17,drugs,1,2017.0,global_median,45.0,54.0
תפ_37176-11-17,drugs,1,2017.0,random_llm,30.0,23.0
תפ_37176-11-17,drugs,1,2017.0,citation_llm,21.0,18.0
תפ_37176-11-17,drugs,1,2017.0,sup_only,42.0,52.0
תפ_37176-11-17,drugs,1,2017.0,sup_llm,42.0,52.0
תפ_37176-11-17,drugs,1,2017.0,llm_best,6.0,0.0
תפ_37176-11-17,drugs,1,2017.0,tfidf_ridge,40.577751567920046,47.56929863445953
תפ_37176-11-17,drugs,1,2017.0,bm25,40.5,45.0
תפ_37176-11-17,drugs,1,2017.0,offense_matched_random,44.5,58.0
תפ_22433-05-18,drugs,1,2018.0,global_median,36.0,51.0
תפ_22433-05-18,drugs,1,2018.0,random_llm,9.0,21.0
תפ_22433-05-18,drugs,1,2018.0,citation_llm,3.0,9.5
תפ_22433-05-18,drugs,1,2018.0,sup_only,9.0,15.0
תפ_22433-05-18,drugs,1,2018.0,sup_llm,3.0,9.5
תפ_22433-05-18,drugs,1,2018.0,llm_best,6.0,12.0
תפ_22433-05-18,drugs,1,2018.0,tfidf_ridge,19.81868393111618,26.40946732717343
תפ_22433-05-18,drugs,1,2018.0,bm25,3.0,6.0
תפ_22433-05-18,drugs,1,2018.0,offense_matched_random,36.5,51.0
תפ_42734-08-23,drugs,1,2023.0,global_median,31.0,46.0
תפ_42734-08-23,drugs,1,2023.0,random_llm,2.0,2.0
תפ_42734-08-23,drugs,1,2023.0,citation_llm,12.0,17.5
תפ_42734-08-23,drugs,1,2023.0,sup_only,28.0,40.0
תפ_42734-08-23,drugs,1,2023.0,sup_llm,26.5,40.0
תפ_42734-08-23,drugs,1,2023.0,llm_best,14.0,17.5
תפ_42734-08-23,drugs,1,2023.0,tfidf_ridge,23.750743747851175,35.775799038076045
תפ_42734-08-23,drugs,1,2023.0,bm25,20.5,33.0
תפ_42734-08-23,drugs,1,2023.0,offense_matched_random,30.5,46.0
תפ_34117-10-18,drugs,1,2018.0,global_median,19.0,28.0
תפ_34117-10-18,drugs,1,2018.0,random_llm,10.0,16.0
תפ_34117-10-18,drugs,1,2018.0,citation_llm,0.0,2.0
תפ_34117-10-18,drugs,1,2018.0,sup_only,8.0,11.0
תפ_34117-10-18,drugs,1,2018.0,sup_llm,6.0,4.0
תפ_34117-10-18,drugs,1,2018.0,llm_best,2.0,2.0
תפ_34117-10-18,drugs,1,2018.0,tfidf_ridge,13.061571318501084,19.861367838613738
תפ_34117-10-18,drugs,1,2018.0,bm25,21.5,34.0
תפ_30039-04-20,drugs,1,2020.0,global_median,11.0,22.0
תפ_30039-04-20,drugs,1,2020.0,citation_llm,5.0,3.0
תפ_30039-04-20,drugs,1,2020.0,sup_only,2.0,1.0
תפ_30039-04-20,drugs,1,2020.0,sup_llm,2.0,0.0
תפ_30039-04-20,drugs,1,2020.0,llm_best,5.0,3.0
תפ_30039-04-20,drugs,1,2020.0,tfidf_ridge,4.211247070083882,11.804494706547764
תפ_30039-04-20,drugs,1,2020.0,bm25,1.0,3.0
תפ_30039-04-20,drugs,1,2020.0,offense_matched_random,10.0,19.0
תפ_65386-09-19,drugs,1,2019.0,global_median,15.0,16.0
תפ_65386-09-19,drugs,1,2019.0,random_llm,8.0,8.0
תפ_65386-09-19,drugs,1,2019.0,citation_llm,7.0,7.0
תפ_65386-09-19,drugs,1,2019.0,sup_only,12.0,16.0
תפ_65386-09-19,drugs,1,2019.0,sup_llm,12.0,15.0
תפ_65386-09-19,drugs,1,2019.0,llm_best,13.0,15.0
תפ_65386-09-19,drugs,1,2019.0,tfidf_ridge,12.806790522922906,14.064218304608353
תפ_65386-09-19,drugs,1,2019.0,bm25,8.5,7.0
תפ_65386-09-19,drugs,1,2019.0,offense_matched_random,17.0,18.0
תפ_58944-08-21,drugs,1,2021.0,global_median,1.0,0.0
תפ_58944-08-21,drugs,1,2021.0,random_llm,6.0,11.0
תפ_58944-08-21,drugs,1,2021.0,citation_llm,14.5,23.0
תפ_58944-08-21,drugs,1,2021.0,sup_only,6.0,6.0
תפ_58944-08-21,drugs,1,2021.0,sup_llm,6.0,8.0
תפ_58944-08-21,drugs,1,2021.0,llm_best,13.0,19.0
תפ_58944-08-21,drugs,1,2021.0,tfidf_ridge,2.4655223943002316,1.7370304135343098
תפ_58944-08-21,drugs,1,2021.0,bm25,5.0,0.0
תפ_58944-08-21,drugs,1,2021.0,offense_matched_random,8.5,15.0
תפ_11789-12-16,drugs,1,2016.0,global_median,11.0,24.0
תפ_11789-12-16,drugs,1,2016.0,random_llm,14.0,30.0
